Target: ,12cx7,,,,,,
Patient,minute,calories,distance,floors,heart,steps,sleep_level
12cx7,17:05:00,0.968900025,0,0,70,0,
12cx7,17:06:00,2.519140005,0.006543039,0,78,15,
12cx7,17:07:00,4.456940174,0.031845275,0,83,73,
12cx7,17:08:00,3.8756001,0.029664261,0,75,68,
12cx7,17:09:00,1.065790057,0,0,77,0,
12cx7,17:10:00,3.48803997,0.023556182,0,79,54,
12cx7,17:11:00,3.294260025,0.017883062,0,73,41,
12cx7,17:12:00,2.519140005,0.004362026,0,69,10,
12cx7,17:13:00,1.065790057,0,0,69,0,
12cx7,17:14:00,1.065790057,0,0,68,0,
12cx7,17:15:00,1.065790057,0,0,69,0,
12cx7,17:16:00,2.32536006,0.002615973,0,72,6,
12cx7,17:17:00,3.294260025,0.020940209,0,77,48,
12cx7,17:18:00,3.48803997,0.022680048,0,79,52,
12cx7,17:19:00,2.519140005,0.006977999,0,80,16,
12cx7,17:20:00,2.906699896,0.010470104,0,79,24,
12cx7,17:21:00,2.71291995,0.007854132,0,82,18,
12cx7,17:22:00,2.32536006,0.001311093,0,70,3,
12cx7,17:23:00,1.065790057,0,0,71,0,
12cx7,17:24:00,2.519140005,0.006543039,0,72,15,
12cx7,17:25:00,2.71291995,0.009593971,0,67,22,
12cx7,17:26:00,1.065790057,0,0,65,0,
12cx7,17:27:00,1.065790057,0,0,67,0,
12cx7,17:28:00,1.065790057,0,0,59,0,
12cx7,17:29:00,1.065790057,0,0,62,0,
12cx7,17:30:00,2.32536006,0.004362026,0,65,10,
12cx7,17:31:00,2.519140005,0.006108079,0,71,14,
12cx7,17:32:00,2.32536006,0.003050933,3,70,22,
12cx7,17:33:00,0.968900025,0,1,68,12,
12cx7,17:34:00,2.519140005,0.005673119,1,66,13,
12cx7,17:35:00,2.32536006,0.003492106,2,65,18,
12cx7,17:36:00,0.968900025,0,4,65,33,
12cx7,17:37:00,2.32536006,0.004362026,1,65,10,
12cx7,17:38:00,0.968900025,0,0,65,0,
12cx7,17:39:00,0.968900025,0,0,64,0,
12cx7,17:40:00,1.065790057,0,0,66,0,
12cx7,17:41:00,2.519140005,0.006977999,0,70,16,
12cx7,17:42:00,0.968900025,0,1,69,16,
12cx7,17:43:00,0.968900025,0,2,65,17,
12cx7,17:44:00,0.968900025,0,0,63,0,
12cx7,17:45:00,1.065790057,0,0,63,0,
12cx7,17:46:00,0.968900025,0,0,68,0,
12cx7,17:47:00,2.131580114,0.002181013,1,71,18,
12cx7,17:48:00,0.968900025,0,0,66,0,
12cx7,17:49:00,0.968900025,0,0,64,0,
12cx7,17:50:00,0.968900025,0,0,64,0,
12cx7,17:51:00,0.968900025,0,0,64,0,
12cx7,17:52:00,0.968900025,0,0,64,0,
12cx7,17:53:00,0.968900025,0,0,65,0,
12cx7,17:54:00,0.968900025,0,0,65,0,
12cx7,17:55:00,0.968900025,0,0,63,0,
12cx7,17:56:00,0.968900025,0,0,66,0,
12cx7,17:57:00,0.968900025,0,0,67,0,
12cx7,17:58:00,0.968900025,0,0,67,0,
12cx7,17:59:00,0.968900025,0,0,67,0,
12cx7,18:00:00,1.065790057,0,0,67,0,
12cx7,18:01:00,0.968900025,0,0,67,0,
12cx7,18:02:00,0.968900025,0,0,68,0,
12cx7,18:03:00,0.968900025,0,0,66,0,
12cx7,18:04:00,0.968900025,0,0,65,0,
12cx7,18:05:00,0.968900025,0,0,64,0,
12cx7,18:06:00,0.968900025,0,0,64,0,
12cx7,18:07:00,0.968900025,0,0,66,0,
12cx7,18:08:00,0.968900025,0,0,66,0,
12cx7,18:09:00,0.968900025,0,0,65,0,
12cx7,18:10:00,0.968900025,0,0,65,0,
12cx7,18:11:00,1.065790057,0,0,64,0,
12cx7,18:12:00,0.968900025,0,0,64,0,
12cx7,18:13:00,0.968900025,0,0,65,0,
12cx7,18:14:00,0.968900025,0,0,64,0,
12cx7,18:15:00,0.968900025,0,0,65,0,
12cx7,18:16:00,1.065790057,0,0,64,0,
12cx7,18:17:00,0.968900025,0,0,64,0,
12cx7,18:18:00,0.968900025,0,0,,0,
12cx7,18:19:00,0.968900025,0,0,,0,
12cx7,18:20:00,0.968900025,0,0,,0,
12cx7,18:21:00,0.968900025,0,0,67,0,
12cx7,18:22:00,0.968900025,0,0,67,0,
12cx7,18:23:00,0.968900025,0,0,66,0,
12cx7,18:24:00,0.968900025,0,0,68,0,
12cx7,18:25:00,0.968900025,0,0,67,0,
12cx7,18:26:00,0.968900025,0,0,66,0,
12cx7,18:27:00,0.968900025,0,0,67,0,
12cx7,18:28:00,0.968900025,0,0,67,0,
12cx7,18:29:00,0.968900025,0,0,67,0,
12cx7,18:30:00,2.131580114,0.002181013,0,69,5,
12cx7,18:31:00,0.968900025,0,0,70,0,
12cx7,18:32:00,1.065790057,0,0,70,0,
12cx7,18:33:00,1.065790057,0,0,79,0,
12cx7,18:34:00,3.8756001,0.027483247,0,79,63,
12cx7,18:35:00,2.906699896,0.013955997,0,81,32,
12cx7,18:36:00,3.10048008,0.01439717,0,84,33,
12cx7,18:37:00,4.263160229,0.030969141,0,86,71,
12cx7,18:38:00,5.03828001,0.038823273,0,95,89,
12cx7,18:39:00,4.844500065,0.037512179,0,85,86,
12cx7,18:40:00,2.71291995,0.009159012,0,82,21,
12cx7,18:41:00,2.519140005,0.004362026,0,97,10,
12cx7,18:42:00,1.259570003,0,0,73,0,
12cx7,18:43:00,1.065790057,0,0,67,0,
12cx7,18:44:00,1.065790057,0,0,69,0,
12cx7,18:45:00,2.519140005,0.006977999,0,67,16,
12cx7,18:46:00,1.065790057,0,0,64,0,
12cx7,18:47:00,2.131580114,0.002181013,0,73,5,
12cx7,18:48:00,4.844500065,0.034461245,0,85,79,
12cx7,18:49:00,4.650720119,0.034026287,0,83,78,
12cx7,18:50:00,4.844500065,0.036642261,0,90,84,
12cx7,18:51:00,5.425839901,0.044490177,0,90,102,
12cx7,18:52:00,5.232059956,0.041004285,0,87,94,
12cx7,18:53:00,5.619619846,0.04536631,0,81,104,
12cx7,18:54:00,2.32536006,0.002615973,0,75,6,
12cx7,18:55:00,4.456940174,0.030969141,0,86,71,
12cx7,18:56:00,6.007180214,0.049293377,0,92,113,
12cx7,18:57:00,5.619619846,0.047547322,0,91,109,
12cx7,18:58:00,5.619619846,0.047547322,0,95,109,
12cx7,18:59:00,5.425839901,0.04536631,0,91,104,
12cx7,19:00:00,5.232059956,0.041874204,0,97,96,
12cx7,19:01:00,5.619619846,0.047982283,0,92,110,
12cx7,19:02:00,5.232059956,0.043185297,0,89,99,
12cx7,19:03:00,5.232059956,0.042309165,0,96,97,
12cx7,19:04:00,3.8756001,0.027042074,0,84,62,
12cx7,19:05:00,3.681819916,0.023991141,0,89,55,
12cx7,19:06:00,4.844500065,0.037512179,0,89,86,
12cx7,19:07:00,5.619619846,0.045801271,0,93,105,
12cx7,19:08:00,3.8756001,0.027042074,0,90,62,
12cx7,19:09:00,5.03828001,0.039693192,1,76,91,
12cx7,19:10:00,3.10048008,0.014832131,0,68,34,
12cx7,19:11:00,3.10048008,0.017448103,0,75,40,
12cx7,19:12:00,2.32536006,0.003492106,0,79,8,
12cx7,19:13:00,3.10048008,0.016578183,0,83,38,
12cx7,19:14:00,4.263160229,0.0314041,0,93,72,
12cx7,19:15:00,3.681819916,0.020064076,0,90,46,
12cx7,19:16:00,2.71291995,0.006543039,0,79,15,
12cx7,19:17:00,2.906699896,0.013086078,0,77,30,
12cx7,19:18:00,3.10048008,0.01439717,0,68,33,
12cx7,19:19:00,2.32536006,0.003050933,0,75,7,
12cx7,19:20:00,2.71291995,0.010470104,0,68,24,
12cx7,19:21:00,1.065790057,0,0,69,0,
12cx7,19:22:00,1.065790057,0,0,67,0,
12cx7,19:23:00,1.065790057,0,0,72,0,
12cx7,19:24:00,1.065790057,0,0,69,0,
12cx7,19:25:00,2.32536006,0.004796986,0,78,11,
12cx7,19:26:00,5.03828001,0.037077218,0,89,85,
12cx7,19:27:00,4.650720119,0.034461245,0,94,79,
12cx7,19:28:00,5.03828001,0.038823273,0,96,89,
12cx7,19:29:00,3.8756001,0.024861062,0,93,57,
12cx7,19:30:00,4.650720119,0.0362073,0,92,83,
12cx7,19:31:00,3.681819916,0.023991141,0,90,55,
12cx7,19:32:00,5.425839901,0.043620259,0,85,100,
12cx7,19:33:00,3.681819916,0.024426101,0,85,56,
12cx7,19:34:00,5.619619846,0.04536631,0,86,104,
12cx7,19:35:00,3.48803997,0.021810129,0,88,50,
12cx7,19:36:00,4.456940174,0.033150151,0,82,76,
12cx7,19:37:00,2.519140005,0.006977999,0,74,16,
12cx7,19:38:00,5.425839901,0.039693192,0,92,91,
12cx7,19:39:00,5.232059956,0.043185297,0,92,99,
12cx7,19:40:00,5.425839901,0.04536631,0,92,104,
12cx7,19:41:00,3.681819916,0.021810129,0,89,50,
12cx7,19:42:00,4.650720119,0.034461245,0,93,79,
12cx7,19:43:00,5.813399792,0.048852202,0,92,112,
12cx7,19:44:00,5.03828001,0.038823273,0,93,89,
12cx7,19:45:00,4.650720119,0.034026287,0,80,78,
12cx7,19:46:00,1.065790057,0,0,77,0,
12cx7,19:47:00,3.294260025,0.019629115,1,75,45,
12cx7,19:48:00,2.32536006,0.003927066,0,67,9,
12cx7,19:49:00,1.065790057,0,0,65,0,
12cx7,19:50:00,1.065790057,0,0,65,0,
12cx7,19:51:00,1.065790057,0,0,64,0,
12cx7,19:52:00,1.065790057,0,0,63,0,
12cx7,19:53:00,2.71291995,0.009159012,0,64,21,
12cx7,19:54:00,2.131580114,0.002615973,0,63,6,
12cx7,19:55:00,2.32536006,0.003050933,0,73,7,
12cx7,19:56:00,2.32536006,0.003927066,0,73,9,
12cx7,19:57:00,1.065790057,0,0,74,0,
12cx7,19:58:00,0.968900025,0,0,72,0,
12cx7,19:59:00,1.065790057,0,0,68,0,
12cx7,20:00:00,1.065790057,0,0,69,0,
12cx7,20:01:00,2.32536006,0.003927066,0,69,9,
12cx7,20:02:00,2.519140005,0.006977999,0,78,16,
12cx7,20:03:00,2.71291995,0.008724052,0,77,20,
12cx7,20:04:00,3.294260025,0.019629115,0,76,45,
12cx7,20:05:00,2.32536006,0.003492106,0,74,8,
12cx7,20:06:00,1.065790057,0,0,68,0,
12cx7,20:07:00,1.065790057,0,0,69,0,
12cx7,20:08:00,1.065790057,0,0,71,0,
12cx7,20:09:00,1.065790057,0,0,71,0,
12cx7,20:10:00,1.065790057,0,0,71,0,
12cx7,20:11:00,0.968900025,0,0,69,0,
12cx7,20:12:00,2.32536006,0.003492106,0,75,8,
12cx7,20:13:00,2.32536006,0.001746053,0,77,4,
12cx7,20:14:00,1.065790057,0,0,73,0,
12cx7,20:15:00,1.065790057,0,0,75,0,
12cx7,20:16:00,1.065790057,0,0,76,0,
12cx7,20:17:00,2.519140005,0.005673119,0,74,13,
12cx7,20:18:00,1.065790057,0,0,78,0,
12cx7,20:19:00,2.32536006,0.003492106,0,76,8,
12cx7,20:20:00,1.065790057,0,0,74,0,
12cx7,20:21:00,1.065790057,0,0,72,0,
12cx7,20:22:00,1.065790057,0,0,74,0,
12cx7,20:23:00,1.065790057,0,0,74,0,
12cx7,20:24:00,0.968900025,0,0,75,0,
12cx7,20:25:00,1.065790057,0,0,76,0,
12cx7,20:26:00,0.968900025,0,0,77,0,
12cx7,20:27:00,0.968900025,0,0,74,0,
12cx7,20:28:00,1.065790057,0,0,73,0,
12cx7,20:29:00,1.065790057,0,0,75,0,
12cx7,20:30:00,1.065790057,0,0,77,0,
12cx7,20:31:00,2.32536006,0.002181013,0,70,5,
12cx7,20:32:00,0.968900025,0,0,69,0,
12cx7,20:33:00,1.065790057,0,0,70,0,
12cx7,20:34:00,1.065790057,0,0,68,0,
12cx7,20:35:00,0.968900025,0,0,70,0,
12cx7,20:36:00,2.32536006,0.004362026,0,80,10,
12cx7,20:37:00,1.065790057,0,0,80,0,
12cx7,20:38:00,2.519140005,0.005231945,0,79,12,
12cx7,20:39:00,2.519140005,0.004362026,0,72,10,
12cx7,20:40:00,1.065790057,0,0,74,0,
12cx7,20:41:00,2.32536006,0.003050933,0,77,7,
12cx7,20:42:00,2.32536006,0.002615973,0,74,6,
12cx7,20:43:00,1.065790057,0,0,70,0,
12cx7,20:44:00,1.065790057,0,0,68,0,
12cx7,20:45:00,1.065790057,0,0,70,0,
12cx7,20:46:00,1.065790057,0,0,74,0,
12cx7,20:47:00,1.065790057,0,0,82,0,
12cx7,20:48:00,1.065790057,0,0,82,0,
12cx7,20:49:00,0.968900025,0,0,79,0,
12cx7,20:50:00,1.065790057,0,0,75,0,
12cx7,20:51:00,0.968900025,0,0,73,0,
12cx7,20:52:00,1.065790057,0,0,74,0,
12cx7,20:53:00,1.065790057,0,0,81,0,
12cx7,20:54:00,1.065790057,0,0,84,0,
12cx7,20:55:00,1.065790057,0,0,86,0,
12cx7,20:56:00,1.259570003,0,0,86,0,
12cx7,20:57:00,1.259570003,0,0,81,0,
12cx7,20:58:00,0.968900025,0,0,83,0,
12cx7,20:59:00,1.065790057,0,0,80,0,
12cx7,21:00:00,1.065790057,0,0,81,0,
12cx7,21:01:00,0.968900025,0,0,79,0,
12cx7,21:02:00,1.065790057,0,0,78,0,
12cx7,21:03:00,1.065790057,0,0,81,0,
12cx7,21:04:00,1.065790057,0,0,82,0,
12cx7,21:05:00,1.065790057,0,0,82,0,
12cx7,21:06:00,1.065790057,0,0,80,0,
12cx7,21:07:00,1.065790057,0,0,79,0,
12cx7,21:08:00,1.065790057,0,0,76,0,
12cx7,21:09:00,1.065790057,0,0,81,0,
12cx7,21:10:00,0.968900025,0,0,80,0,
12cx7,21:11:00,0.968900025,0,0,80,0,
12cx7,21:12:00,0.968900025,0,0,78,0,
12cx7,21:13:00,2.32536006,0.001746053,0,79,4,
12cx7,21:14:00,1.065790057,0,0,74,0,
12cx7,21:15:00,2.32536006,0.003492106,0,75,8,
12cx7,21:16:00,1.065790057,0,0,77,0,
12cx7,21:17:00,1.065790057,0,0,78,0,
13ac4,21:17:00,0.887777777,0,0,57,0,
12cx7,21:18:00,1.065790057,0,0,76,0,
12cx7,21:19:00,1.065790057,0,0,80,0,
12cx7,21:20:00,2.519140005,0.006108079,0,82,14,
12cx7,21:21:00,2.519140005,0.004362026,0,84,10,
12cx7,21:22:00,1.259570003,0,0,81,0,
12cx7,21:23:00,1.065790057,0,0,82,0,
12cx7,21:24:00,2.906699896,0.013086078,0,87,30,
12cx7,21:25:00,3.48803997,0.021810129,0,94,50,
12cx7,21:26:00,3.48803997,0.019629115,0,89,45,
12cx7,21:27:00,3.8756001,0.027483247,0,98,63,
12cx7,21:28:00,3.8756001,0.022680048,0,102,52,
12cx7,21:29:00,5.425839901,0.046236232,0,102,106,
12cx7,21:30:00,5.619619846,0.047547322,0,111,109,
12cx7,21:31:00,4.456940174,0.020064076,0,96,46,
12cx7,21:32:00,5.232059956,0.041874204,0,99,96,
12cx7,21:33:00,5.813399792,0.048852202,0,109,112,
12cx7,21:34:00,5.232059956,0.037947137,0,101,87,
12cx7,21:35:00,3.8756001,0.023556182,0,107,54,
12cx7,21:36:00,5.232059956,0.037947137,0,102,87,
12cx7,21:37:00,4.263160229,0.028788127,0,88,66,
12cx7,21:38:00,2.519140005,0.003050933,0,99,7,
12cx7,21:39:00,3.681819916,0.018318024,0,99,42,
12cx7,21:40:00,3.48803997,0.016137009,0,103,37,
12cx7,21:41:00,3.48803997,0.005673119,0,97,13,
12cx7,21:42:00,3.48803997,0.01439717,0,95,33,
12cx7,21:43:00,3.48803997,0.01570205,0,100,36,
12cx7,21:44:00,1.259570003,0,0,93,0,
12cx7,21:45:00,1.259570003,0,0,92,0,
12cx7,21:46:00,1.259570003,0,0,93,0,
12cx7,21:47:00,1.259570003,0,0,87,0,
12cx7,21:48:00,1.259570003,0,0,81,0,
12cx7,21:49:00,2.519140005,0.003927066,0,85,9,
12cx7,21:50:00,2.71291995,0.007854132,0,92,18,
12cx7,21:51:00,2.71291995,0.004796986,0,84,11,
12cx7,21:52:00,2.519140005,0.003492106,0,77,8,
12cx7,21:53:00,1.065790057,0,0,78,0,
12cx7,21:54:00,0.968900025,0,0,80,0,
12cx7,21:55:00,1.065790057,0,0,77,0,
12cx7,21:56:00,1.065790057,0,0,77,0,
12cx7,21:57:00,0.968900025,0,0,75,0,
12cx7,21:58:00,1.065790057,0,0,75,0,
12cx7,21:59:00,0.968900025,0,0,74,0,
12cx7,22:00:00,0.968900025,0,0,74,0,
12cx7,22:01:00,0.968900025,0,0,76,0,
12cx7,22:02:00,0.968900025,0,0,75,0,
12cx7,22:03:00,0.968900025,0,0,73,0,
12cx7,22:04:00,1.065790057,0,0,74,0,
12cx7,22:05:00,0.968900025,0,0,76,0,
12cx7,22:06:00,1.065790057,0,0,83,0,
12cx7,22:07:00,2.71291995,0.008289091,0,71,19,
12cx7,22:08:00,0.968900025,0,0,68,0,
12cx7,22:09:00,0.968900025,0,0,68,0,
12cx7,22:10:00,0.968900025,0,0,66,0,
12cx7,22:11:00,2.519140005,0.006108079,0,77,14,
12cx7,22:12:00,2.906699896,0.011340024,0,73,26,
12cx7,22:13:00,0.968900025,0,0,72,0,
12cx7,22:14:00,0.968900025,0,0,68,0,
12cx7,22:15:00,0.968900025,0,0,71,0,
12cx7,22:16:00,0.968900025,0,0,72,0,
12cx7,22:17:00,0.968900025,0,0,73,0,
12cx7,22:18:00,1.065790057,0,0,71,0,
12cx7,22:19:00,0.968900025,0,0,68,0,
12cx7,22:20:00,0.968900025,0,0,69,0,
12cx7,22:21:00,0.968900025,0,0,71,0,
12cx7,22:22:00,0.968900025,0,0,66,0,
12cx7,22:23:00,1.065790057,0,0,69,0,
12cx7,22:24:00,1.065790057,0,0,69,0,
12cx7,22:25:00,0.968900025,0,0,71,0,
12cx7,22:26:00,0.968900025,0,0,72,0,
12cx7,22:27:00,0.968900025,0,0,69,0,
12cx7,22:28:00,0.968900025,0,0,70,0,
12cx7,22:29:00,0.968900025,0,0,72,0,
12cx7,22:30:00,0.968900025,0,0,75,0,
12cx7,22:31:00,0.968900025,0,0,72,0,
12cx7,22:32:00,0.968900025,0,0,74,0,1
12cx7,22:33:00,0.968900025,0,0,76,0,1
12cx7,22:34:00,0.968900025,0,0,78,0,1
12cx7,22:35:00,0.968900025,0,0,76,0,1
12cx7,22:36:00,1.065790057,0,0,73,0,1
12cx7,22:37:00,0.968900025,0,0,76,0,1
12cx7,22:38:00,0.968900025,0,0,74,0,1
12cx7,22:39:00,0.968900025,0,0,74,0,1
12cx7,22:40:00,1.065790057,0,0,76,0,1
12cx7,22:41:00,0.968900025,0,0,75,0,1
12cx7,22:42:00,0.968900025,0,0,76,0,1
12cx7,22:43:00,0.968900025,0,0,74,0,1
12cx7,22:44:00,0.968900025,0,0,74,0,1
12cx7,22:45:00,1.065790057,0,0,77,0,1
12cx7,22:46:00,1.065790057,0,0,76,0,1
12cx7,22:47:00,1.065790057,0,0,74,0,1
12cx7,22:48:00,0.968900025,0,0,76,0,1
12cx7,22:49:00,0.968900025,0,0,75,0,1
12cx7,22:50:00,0.968900025,0,0,74,0,1
12cx7,22:51:00,0.968900025,0,0,76,0,1
12cx7,22:52:00,0.968900025,0,0,76,0,1
12cx7,22:53:00,0.968900025,0,0,76,0,1
12cx7,22:54:00,0.968900025,0,0,80,0,1
12cx7,22:55:00,0.968900025,0,0,75,0,1
12cx7,22:56:00,0.968900025,0,0,75,0,1
12cx7,22:57:00,0.968900025,0,0,77,0,1
12cx7,22:58:00,0.968900025,0,0,78,0,2
12cx7,22:59:00,0.968900025,0,0,75,0,2
12cx7,23:00:00,0.968900025,0,0,76,0,1
12cx7,23:01:00,1.065790057,0,0,77,0,2
12cx7,23:02:00,0.968900025,0,0,74,0,2
12cx7,23:03:00,0.968900025,0,0,76,0,2
12cx7,23:04:00,0.968900025,0,0,76,0,1
12cx7,23:05:00,0.968900025,0,0,77,0,1
12cx7,23:06:00,0.968900025,0,0,78,0,1
12cx7,23:07:00,0.968900025,0,0,77,0,1
12cx7,23:08:00,2.519140005,0.005231945,0,84,12,1
12cx7,23:09:00,2.32536006,0.001311093,0,84,3,1
12cx7,23:10:00,1.16268003,0,0,84,0,1
12cx7,23:11:00,0.968900025,0,0,86,0,1
12cx7,23:12:00,1.16268003,0,0,85,0,1
12cx7,23:13:00,1.16268003,0,0,84,0,1
12cx7,23:14:00,1.16268003,0,0,87,0,1
12cx7,23:15:00,1.16268003,0,0,87,0,1
12cx7,23:16:00,1.16268003,0,0,84,0,1
12cx7,23:17:00,0.968900025,0,0,82,0,1
12cx7,23:18:00,0.968900025,0,0,82,0,1
12cx7,23:19:00,0.968900025,0,0,87,0,1
12cx7,23:20:00,1.16268003,0,0,86,0,1
12cx7,23:21:00,1.16268003,0,0,83,0,1
12cx7,23:22:00,0.968900025,0,0,83,0,1
12cx7,23:23:00,0.968900025,0,0,81,0,1
12cx7,23:24:00,0.968900025,0,0,83,0,1
12cx7,23:25:00,0.968900025,0,0,83,0,1
12cx7,23:26:00,0.968900025,0,0,84,0,1
12cx7,23:27:00,0.968900025,0,0,80,0,1
12cx7,23:28:00,0.968900025,0,0,78,0,1
12cx7,23:29:00,0.968900025,0,0,79,0,1
12cx7,23:30:00,0.968900025,0,0,80,0,1
12cx7,23:31:00,0.968900025,0,0,79,0,1
12cx7,23:32:00,0.968900025,0,0,79,0,1
12cx7,23:33:00,0.968900025,0,0,77,0,1
12cx7,23:34:00,0.968900025,0,0,78,0,1
12cx7,23:35:00,0.968900025,0,0,77,0,1
12cx7,23:36:00,0.968900025,0,0,77,0,1
12cx7,23:37:00,0.968900025,0,0,77,0,1
12cx7,23:38:00,0.968900025,0,0,78,0,1
12cx7,23:39:00,0.968900025,0,0,78,0,1
12cx7,23:40:00,0.968900025,0,0,77,0,1
12cx7,23:41:00,0.968900025,0,0,78,0,1
12cx7,23:42:00,0.968900025,0,0,77,0,1
12cx7,23:43:00,0.968900025,0,0,78,0,1
12cx7,23:44:00,0.968900025,0,0,77,0,1
12cx7,23:45:00,0.968900025,0,0,76,0,1
12cx7,23:46:00,0.968900025,0,0,76,0,1
12cx7,23:47:00,0.968900025,0,0,76,0,1
12cx7,23:48:00,0.968900025,0,0,75,0,1
12cx7,23:49:00,0.968900025,0,0,76,0,1
12cx7,23:50:00,0.968900025,0,0,77,0,2
12cx7,23:51:00,0.968900025,0,0,77,0,3
12cx7,23:52:00,0.968900025,0,0,77,0,3
12cx7,23:53:00,0.968900025,0,0,75,0,3
12cx7,23:54:00,0.968900025,0,0,75,0,3
12cx7,23:55:00,1.065790057,0,0,74,0,2
12cx7,23:56:00,0.968900025,0,0,70,0,2
12cx7,23:57:00,0.968900025,0,0,70,0,1
12cx7,23:58:00,0.968900025,0,0,69,0,1
12cx7,23:59:00,0.968900025,0,0,68,0,1
